Rotational Motion Sensor Data File Tue, Sep 25, 2012 10:03 AM
Time (s)	Angle (Degrees)
16.091	1.000
16.093	1.000
16.095	1.000
16.096	1.000
16.097	1.250
16.100	1.250
16.103	1.250
16.105	1.250
16.107	1.250
16.109	1.250
16.111	1.250
16.114	1.250
16.116	1.250
16.117	1.500
16.119	1.500
16.122	1.500
16.125	1.500
16.127	1.500
16.129	1.500
16.130	1.500
16.132	1.500
16.134	1.500
16.136	1.500
16.138	1.750
16.140	1.750
16.142	1.750
16.144	1.750
16.146	1.750
16.149	1.750
16.151	1.750
16.153	1.750
16.154	1.750
16.157	1.750
16.159	2.000
16.162	2.000
16.164	2.000
16.165	2.000
16.167	2.000
16.170	2.000
16.172	2.000
16.173	2.000
16.175	2.000
16.177	2.000
16.179	2.000
16.181	2.000
16.184	2.000
16.186	2.250
16.188	2.250
16.189	2.250
16.192	2.250
16.194	2.250
16.197	2.250
16.199	2.250
16.201	2.250
16.202	2.250
16.205	2.250
16.208	2.250
16.210	2.250
16.212	2.250
16.213	2.250
16.215	2.500
16.217	2.500
16.219	2.500
16.221	2.500
16.224	2.500
16.225	2.500
16.227	2.500
16.230	2.500
16.232	2.500
16.234	2.500
16.236	2.500
16.238	2.500
16.240	2.500
16.243	2.500
16.245	2.500
16.247	2.500
16.248	2.500
16.251	2.500
16.253	2.500
16.255	2.500
16.257	2.500
16.258	2.750
16.260	2.750
16.263	2.750
16.265	2.750
16.266	2.750
16.267	2.750
16.269	2.750
16.270	2.750
16.272	2.750
16.273	2.750
16.274	2.750
16.277	2.750
16.281	2.750
16.283	2.750
16.286	2.750
16.288	2.750
16.291	2.750
16.293	2.750
16.294	2.750
16.296	2.750
16.298	2.750
16.300	2.750
16.302	2.750
16.304	2.750
16.306	2.750
16.308	2.750
16.310	2.750
16.313	2.750
16.315	2.750
16.316	2.750
16.318	2.750
16.321	2.750
16.324	2.750
16.326	2.750
16.328	2.750
16.329	2.750
16.331	2.750
16.334	2.750
16.336	2.750
16.338	2.750
16.340	2.750
16.341	2.750
16.344	2.750
16.346	2.750
16.348	2.750
16.350	2.750
16.352	2.750
16.354	2.750
16.357	2.750
16.359	2.750
16.361	2.750
16.362	2.750
16.364	2.750
16.366	2.750
16.369	2.750
16.371	2.750
16.373	2.750
16.375	2.750
16.377	2.750
16.379	2.750
16.382	2.750
16.382	2.750
16.384	2.750
16.386	2.500
16.388	2.500
16.391	2.500
16.393	2.500
16.395	2.500
16.397	2.500
16.399	2.500
16.402	2.500
16.404	2.500
16.406	2.500
16.408	2.500
16.410	2.500
16.412	2.500
16.415	2.500
16.417	2.500
16.419	2.500
16.421	2.500
16.423	2.500
16.425	2.250
16.428	2.250
16.429	2.250
16.431	2.250
16.433	2.250
16.435	2.250
16.438	2.250
16.439	2.250
16.441	2.250
16.443	2.250
16.445	2.250
16.448	2.250
16.450	2.250
16.452	2.250
16.454	2.000
16.456	2.000
16.459	2.000
16.461	2.000
16.463	2.000
16.465	2.000
16.466	2.000
16.468	2.000
16.471	2.000
16.473	2.000
16.475	2.000
16.476	2.000
16.478	2.000
16.480	1.750
16.483	1.750
16.485	1.750
16.487	1.750
16.488	1.750
16.491	1.750
16.494	1.750
16.496	1.750
16.498	1.750
16.499	1.750
16.501	1.500
16.503	1.500
16.506	1.500
16.507	1.500
16.509	1.500
16.511	1.500
16.513	1.500
16.514	1.500
16.517	1.500
16.520	1.500
16.522	1.250
16.523	1.250
16.525	1.250
16.527	1.250
16.529	1.250
16.532	1.250
16.534	1.250
16.536	1.250
16.538	1.250
16.540	1.250
16.542	1.000
16.545	1.000
16.547	1.000
16.548	1.000
16.550	1.000
16.552	1.000
16.555	1.000
16.557	1.000
16.559	1.000
16.560	0.750
16.562	0.750
16.565	0.750
16.567	0.750
16.569	0.750
16.571	0.750
16.573	0.750
16.575	0.750
16.577	0.500
16.580	0.500
16.582	0.500
16.584	0.500
16.586	0.500
16.588	0.500
16.590	0.500
16.592	0.500
16.594	0.500
16.595	0.250
16.597	0.250
16.599	0.250
16.602	0.250
16.603	0.250
16.605	0.250
16.607	0.250
16.610	0.250
16.613	0.250
16.615	0.000
16.617	0.000
16.618	0.000
16.620	0.000
16.623	0.000
16.625	0.000
16.627	0.000
16.630	0.000
16.631	-0.250
16.632	-0.250
16.634	-0.250
16.637	-0.250
16.639	-0.250
16.641	-0.250
16.642	-0.250
16.644	-0.250
16.646	-0.250
16.649	-0.500
16.651	-0.500
16.653	-0.500
16.655	-0.500
16.657	-0.500
16.659	-0.500
16.662	-0.500
16.664	-0.500
16.666	-0.500
16.668	-0.750
16.670	-0.750
16.673	-0.750
16.674	-0.750
16.676	-0.750
16.678	-0.750
16.680	-0.750
16.682	-0.750
16.685	-0.750
16.687	-1.000
16.689	-1.000
16.691	-1.000
16.694	-1.000
16.696	-1.000
16.698	-1.000
16.700	-1.000
16.702	-1.000
16.704	-1.000
16.707	-1.250
16.709	-1.250
16.711	-1.250
16.713	-1.250
16.715	-1.250
16.717	-1.250
16.719	-1.250
16.721	-1.250
16.723	-1.250
16.724	-1.250
16.726	-1.500
16.729	-1.500
16.731	-1.500
16.734	-1.500
16.736	-1.500
16.737	-1.500
16.739	-1.500
16.742	-1.500
16.744	-1.500
16.746	-1.500
16.749	-1.750
16.751	-1.750
16.754	-1.750
16.756	-1.750
16.758	-1.750
16.760	-1.750
16.762	-1.750
16.764	-1.750
16.766	-1.750
16.767	-1.750
16.770	-1.750
16.773	-1.750
16.775	-2.000
16.776	-2.000
16.778	-2.000
16.780	-2.000
16.783	-2.000
16.785	-2.000
16.787	-2.000
16.789	-2.000
16.791	-2.000
16.794	-2.000
16.796	-2.000
16.798	-2.000
16.799	-2.000
16.800	-2.000
16.802	-2.000
16.803	-2.250
16.807	-2.250
16.809	-2.250
16.811	-2.250
16.813	-2.250
16.815	-2.250
16.818	-2.250
16.820	-2.250
16.822	-2.250
16.824	-2.250
16.826	-2.250
16.828	-2.250
16.831	-2.250
16.833	-2.250
16.835	-2.250
16.837	-2.250
16.839	-2.250
16.841	-2.250
16.843	-2.500
16.845	-2.500
16.846	-2.500
16.848	-2.500
16.850	-2.500
16.852	-2.500
16.855	-2.500
16.857	-2.500
16.859	-2.500
16.861	-2.500
16.863	-2.500
16.865	-2.500
16.867	-2.500
16.870	-2.500
16.872	-2.500
16.873	-2.500
16.876	-2.500
16.878	-2.500
16.881	-2.500
16.882	-2.500
16.883	-2.500
16.886	-2.500
16.888	-2.500
16.890	-2.500
16.892	-2.500
16.894	-2.500
16.897	-2.500
16.899	-2.500
16.901	-2.500
16.903	-2.500
16.904	-2.500
16.907	-2.500
16.910	-2.500
16.912	-2.500
16.914	-2.500
16.916	-2.500
16.918	-2.500
16.921	-2.500
16.923	-2.500
16.924	-2.500
16.926	-2.500
16.928	-2.500
16.930	-2.500
16.932	-2.500
16.935	-2.500
16.937	-2.500
16.938	-2.500
16.940	-2.500
16.942	-2.500
16.945	-2.500
16.947	-2.500
16.950	-2.500
16.951	-2.500
16.953	-2.500
16.956	-2.500
16.958	-2.500
16.960	-2.500
16.962	-2.500
16.964	-2.500
16.966	-2.500
16.968	-2.500
16.970	-2.500
16.972	-2.500
16.974	-2.500
16.976	-2.500
16.979	-2.500
16.981	-2.250
16.983	-2.250
16.985	-2.250
16.987	-2.250
16.989	-2.250
16.992	-2.250
16.994	-2.250
16.996	-2.250
16.998	-2.250
17.000	-2.250
17.003	-2.250
17.005	-2.250
17.007	-2.250
17.008	-2.250
17.010	-2.250
17.012	-2.250
17.014	-2.250
17.017	-2.000
17.019	-2.000
17.021	-2.000
17.023	-2.000
17.024	-2.000
17.026	-2.000
17.029	-2.000
17.032	-2.000
17.034	-2.000
17.036	-2.000
17.037	-2.000
17.039	-2.000
17.041	-2.000
17.044	-2.000
17.046	-1.750
17.048	-1.750
17.049	-1.750
17.051	-1.750
17.054	-1.750
17.056	-1.750
17.058	-1.750
17.059	-1.750
17.061	-1.750
17.063	-1.750
17.066	-1.750
17.068	-1.750
17.070	-1.750
17.072	-1.500
17.074	-1.500
17.077	-1.500
17.079	-1.500
17.081	-1.500
17.083	-1.500
17.085	-1.500
17.087	-1.500
17.090	-1.500
17.091	-1.500
17.093	-1.250
17.094	-1.250
17.096	-1.250
17.099	-1.250
17.101	-1.250
17.103	-1.250
17.105	-1.250
17.107	-1.250
17.109	-1.250
17.112	-1.250
17.114	-1.000
17.116	-1.000
17.117	-1.000
17.120	-1.000
17.123	-1.000
17.125	-1.000
17.127	-1.000
17.128	-1.000
17.130	-1.000
17.132	-1.000
17.134	-0.750
17.136	-0.750
17.138	-0.750
17.140	-0.750
17.142	-0.750
17.143	-0.750
17.146	-0.750
17.149	-0.750
17.151	-0.750
17.153	-0.500
17.154	-0.500
17.156	-0.500
17.158	-0.500
17.161	-0.500
17.163	-0.500
17.165	-0.500
17.167	-0.500
17.169	-0.500
17.171	-0.250
17.173	-0.250
17.175	-0.250
17.177	-0.250
17.179	-0.250
17.180	-0.250
17.183	-0.250
17.186	-0.250
17.188	0.000
17.190	0.000
17.191	0.000
17.193	0.000
17.196	0.000
17.199	0.000
17.201	0.000
17.202	0.000
17.204	0.000
17.207	0.250
17.209	0.250
17.211	0.250
17.213	0.250
17.215	0.250
17.216	0.250
17.219	0.250
17.221	0.250
17.223	0.500
17.227	0.500
17.230	0.500
17.233	0.500
17.235	0.500
17.238	0.500
17.239	0.500
17.241	0.500
17.243	0.750
17.245	0.750
17.248	0.750
17.250	0.750
17.252	0.750
17.253	0.750
17.256	0.750
17.258	0.750
17.260	1.000
17.262	1.000
17.263	1.000
17.265	1.000
17.266	1.000
17.268	1.000
17.271	1.000
17.273	1.000
17.276	1.000
17.277	1.000
17.279	1.250
17.283	1.250
17.285	1.250
17.287	1.250
17.289	1.250
17.291	1.250
17.294	1.250
17.296	1.250
17.298	1.250
17.299	1.500
17.301	1.500
17.302	1.500
17.305	1.500
17.308	1.500
17.310	1.500
17.312	1.500
17.313	1.500
17.315	1.500
17.317	1.500
17.320	1.750
17.322	1.750
17.324	1.750
17.326	1.750
17.329	1.750
17.331	1.750
17.333	1.750
17.335	1.750
17.337	1.750
17.340	1.750
17.341	1.750
17.343	2.000
17.345	2.000
17.347	2.000
17.349	2.000
17.351	2.000
17.354	2.000
17.356	2.000
17.358	2.000
17.360	2.000
17.362	2.000
17.365	2.000
17.367	2.000
17.370	2.250
17.371	2.250
17.373	2.250
17.376	2.250
17.378	2.250
17.380	2.250
17.382	2.250
17.383	2.250
17.385	2.250
17.388	2.250
17.390	2.250
17.392	2.250
17.394	2.250
17.396	2.250
17.399	2.250
17.401	2.500
17.403	2.500
17.405	2.500
17.407	2.500
17.409	2.500
17.412	2.500
17.414	2.500
17.416	2.500
17.417	2.500
17.420	2.500
17.423	2.500
17.424	2.500
17.426	2.500
17.427	2.500
17.429	2.500
17.432	2.500
17.435	2.500
17.437	2.500
17.439	2.500
17.441	2.500
17.444	2.500
17.446	2.750
17.448	2.750
17.450	2.750
17.453	2.750
17.455	2.750
17.458	2.750
17.460	2.750
17.461	2.750
17.463	2.750
17.465	2.750
17.467	2.750
17.469	2.750
17.471	2.750
17.473	2.750
17.475	2.750
17.477	2.750
17.480	2.750
17.482	2.750
17.484	2.750
17.486	2.750
17.488	2.750
17.491	2.750
17.493	2.750
17.495	2.750
17.496	2.750
17.499	2.750
17.502	2.750
17.504	2.750
17.506	2.750
17.507	2.750
17.509	2.750
17.510	2.750
17.513	2.750
17.516	2.750
17.518	2.750
17.520	2.750
17.521	2.750
17.523	2.750
17.526	2.750
17.528	2.750
17.530	2.750
17.532	2.750
17.534	2.750
17.537	2.750
17.539	2.750
17.541	2.750
17.543	2.750
17.545	2.750
17.548	2.750
17.549	2.750
17.551	2.750
17.553	2.750
17.554	2.750
17.556	2.750
17.558	2.750
17.560	2.500
17.563	2.500
17.565	2.500
17.567	2.500
17.570	2.500
17.573	2.500
17.575	2.500
17.577	2.500
17.578	2.500
17.580	2.500
17.583	2.500
17.585	2.500
17.588	2.500
17.590	2.500
17.590	2.500
17.593	2.500
17.595	2.500
17.598	2.500
17.599	2.500
17.601	2.500
17.603	2.250
17.606	2.250
17.608	2.250
17.611	2.250
17.613	2.250
17.614	2.250
17.617	2.250
17.620	2.250
17.622	2.250
17.624	2.250
17.626	2.250
17.629	2.250
17.631	2.250
17.632	2.000
17.634	2.000
17.636	2.000
17.637	2.000
17.640	2.000
17.643	2.000
17.645	2.000
17.647	2.000
17.649	2.000
17.652	2.000
17.654	2.000
17.656	2.000
17.658	1.750
17.660	1.750
17.663	1.750
17.665	1.750
17.667	1.750
17.669	1.750
17.671	1.750
17.673	1.750
17.675	1.750
17.677	1.750
17.679	1.750
17.680	1.500
17.682	1.500
17.685	1.500
17.687	1.500
17.690	1.500
17.692	1.500
17.693	1.500
17.697	1.500
17.700	1.500
17.702	1.250
17.705	1.250
17.707	1.250
17.709	1.250
17.711	1.250
17.713	1.250
17.715	1.250
17.717	1.250
17.719	1.250
17.722	1.000
17.723	1.000
17.725	1.000
17.727	1.000
17.729	1.000
17.732	1.000
17.734	1.000
17.736	1.000
17.738	1.000
17.740	0.750
17.743	0.750
17.746	0.750
17.748	0.750
17.749	0.750
17.751	0.750
17.753	0.750
17.756	0.750
17.757	0.500
17.759	0.500
17.761	0.500
17.763	0.500
17.765	0.500
17.768	0.500
17.770	0.500
17.772	0.500
17.774	0.500
17.776	0.500
17.778	0.250
17.781	0.250
17.783	0.250
17.785	0.250
17.787	0.250
17.789	0.250
17.792	0.250
17.795	0.000
17.797	0.000
17.798	0.000
17.799	0.000
17.802	0.000
17.805	0.000
17.807	0.000
17.809	0.000
17.812	0.000
17.814	-0.250
17.817	-0.250
17.819	-0.250
17.820	-0.250
17.822	-0.250
17.825	-0.250
17.827	-0.250
17.830	-0.250
17.832	-0.500
17.833	-0.500
17.836	-0.500
17.839	-0.500
17.840	-0.500
17.842	-0.500
17.843	-0.500
17.845	-0.500
17.848	-0.500
17.850	-0.750
17.852	-0.750
17.854	-0.750
17.856	-0.750
17.859	-0.750
17.861	-0.750
17.863	-0.750
17.865	-0.750
17.867	-0.750
17.870	-1.000
17.873	-1.000
17.875	-1.000
17.877	-1.000
17.878	-1.000
17.880	-1.000
17.882	-1.000
17.884	-1.000
17.887	-1.250
17.889	-1.250
17.891	-1.250
17.893	-1.250
17.895	-1.250
17.898	-1.250
17.900	-1.250
17.902	-1.250
17.904	-1.250
17.907	-1.250
17.910	-1.500
17.912	-1.500
17.914	-1.500
17.917	-1.500
17.920	-1.500
17.922	-1.500
17.923	-1.500
17.924	-1.500
17.926	-1.500
17.928	-1.500
17.930	-1.500
17.933	-1.750
17.935	-1.750
17.937	-1.750
17.939	-1.750
17.941	-1.750
17.944	-1.750
17.946	-1.750
17.948	-1.750
17.950	-1.750
17.953	-1.750
17.955	-1.750
17.957	-2.000
17.959	-2.000
17.962	-2.000
17.964	-2.000
17.966	-2.000
17.968	-2.000
17.970	-2.000
17.971	-2.000
17.973	-2.000
17.977	-2.000
17.979	-2.000
17.981	-2.000
17.983	-2.000
17.985	-2.000
17.988	-2.250
17.990	-2.250
17.992	-2.250
17.994	-2.250
17.997	-2.250
17.999	-2.250
18.002	-2.250
18.004	-2.250
18.006	-2.250
18.007	-2.250
18.009	-2.250
18.011	-2.250
18.013	-2.250
18.015	-2.250
18.017	-2.250
18.019	-2.250
18.021	-2.250
18.023	-2.250
18.026	-2.250
18.028	-2.250
18.030	-2.250
18.031	-2.500
18.034	-2.500
18.037	-2.500
18.039	-2.500
18.041	-2.500
18.043	-2.500
18.046	-2.500
18.048	-2.500
18.049	-2.500
18.051	-2.500
18.053	-2.500
18.055	-2.500
18.057	-2.500
18.059	-2.500
18.062	-2.500
18.064	-2.500
18.066	-2.500
18.068	-2.500
18.071	-2.500
18.074	-2.500
18.076	-2.500
18.078	-2.500
18.080	-2.500
18.082	-2.500
18.084	-2.500
18.087	-2.500
18.089	-2.500
18.090	-2.500
18.093	-2.500
18.096	-2.500
18.098	-2.500
18.100	-2.500
18.102	-2.500
18.105	-2.500
18.108	-2.500
18.110	-2.500
18.112	-2.500
18.114	-2.500
18.116	-2.500
18.118	-2.500
18.121	-2.500
18.123	-2.500
18.125	-2.500
18.127	-2.500
18.130	-2.500
18.132	-2.500
18.134	-2.500
18.136	-2.500
18.137	-2.500
18.139	-2.500
18.142	-2.500
18.145	-2.500
18.147	-2.500
18.148	-2.500
18.150	-2.500
18.153	-2.500
18.155	-2.250
18.157	-2.250
18.159	-2.250
18.161	-2.250
18.164	-2.250
18.166	-2.250
18.168	-2.250
18.170	-2.250
18.172	-2.250
18.174	-2.250
18.177	-2.250
18.179	-2.250
18.181	-2.250
18.183	-2.250
18.185	-2.250
18.188	-2.250
18.191	-2.250
18.194	-2.250
18.196	-2.000
18.198	-2.000
18.201	-2.000
18.203	-2.000
18.204	-2.000
18.207	-2.000
18.209	-2.000
18.212	-2.000
18.214	-2.000
18.215	-2.000
18.217	-2.000
18.220	-2.000
18.222	-2.000
18.224	-2.000
18.225	-1.750
18.227	-1.750
18.230	-1.750
18.233	-1.750
18.235	-1.750
18.237	-1.750
18.239	-1.750
18.241	-1.750
18.244	-1.750
18.246	-1.750
18.248	-1.750
18.250	-1.750
18.253	-1.500
18.255	-1.500
18.257	-1.500
18.258	-1.500
18.260	-1.500
18.261	-1.500
18.265	-1.500
18.267	-1.500
18.269	-1.500
18.271	-1.500
18.273	-1.250
18.276	-1.250
18.278	-1.250
18.281	-1.250
18.283	-1.250
18.285	-1.250
18.288	-1.250
18.290	-1.250
18.292	-1.250
18.294	-1.000
18.297	-1.000
18.298	-1.000
18.301	-1.000
18.303	-1.000
18.304	-1.000
18.306	-1.000
18.309	-1.000
18.311	-1.000
18.314	-0.750
18.316	-0.750
18.318	-0.750
18.321	-0.750
18.324	-0.750
18.326	-0.750
18.327	-0.750
18.329	-0.750
18.332	-0.750
18.334	-0.500
18.337	-0.500
18.339	-0.500
18.340	-0.500
18.343	-0.500
18.345	-0.500
18.347	-0.500
18.349	-0.500
18.351	-0.250
18.352	-0.250
18.355	-0.250
18.358	-0.250
18.360	-0.250
18.362	-0.250
18.364	-0.250
18.367	-0.250
18.369	0.000
18.371	0.000
18.373	0.000
18.375	0.000
18.378	0.000
18.380	0.000
18.382	0.000
18.383	0.000
18.385	0.000
18.387	0.250
18.390	0.250
18.392	0.250
18.394	0.250
18.397	0.250
18.398	0.250
18.401	0.250
18.403	0.250
18.405	0.500
18.407	0.500
18.410	0.500
18.412	0.500
18.415	0.500
18.417	0.500
18.418	0.500
18.420	0.500
18.423	0.500
18.425	0.750
18.427	0.750
18.429	0.750
18.431	0.750
18.433	0.750
18.435	0.750
18.438	0.750
18.440	0.750
18.442	1.000
18.445	1.000
18.447	1.000
18.450	1.000
18.452	1.000
18.454	1.000
18.456	1.000
18.459	1.000
18.461	1.250
18.464	1.250
18.465	1.250
18.467	1.250
18.469	1.250
18.472	1.250
18.474	1.250
18.476	1.250
18.478	1.250
18.481	1.500
18.483	1.500
18.485	1.500
18.487	1.500
18.489	1.500
18.491	1.500
18.493	1.500
18.496	1.500
18.498	1.500
18.500	1.500
18.502	1.500
18.505	1.750
18.507	1.750
18.508	1.750
18.511	1.750
18.513	1.750
18.514	1.750
18.517	1.750
18.520	1.750
18.522	1.750
18.524	1.750
18.526	2.000
18.528	2.000
18.530	2.000
18.533	2.000
18.535	2.000
18.537	2.000
18.539	2.000
18.542	2.000
18.544	2.000
18.546	2.000
18.548	2.000
18.550	2.000
18.552	2.250
18.554	2.250
18.557	2.250
18.558	2.250
18.560	2.250
18.563	2.250
18.565	2.250
18.568	2.250
18.569	2.250
18.571	2.250
18.574	2.250
18.576	2.250
18.579	2.250
18.581	2.250
18.583	2.250
18.585	2.500
18.588	2.500
18.590	2.500
18.591	2.500
18.593	2.500
18.596	2.500
18.599	2.500
18.601	2.500
18.603	2.500
18.605	2.500
18.607	2.500
18.610	2.500
18.612	2.500
18.614	2.500
18.616	2.500
18.618	2.500
18.621	2.500
18.624	2.500
18.626	2.500
18.628	2.500
18.630	2.500
18.632	2.500
18.633	2.750
18.636	2.750
18.638	2.750
18.640	2.750
18.642	2.750
18.645	2.750
18.647	2.750
18.650	2.750
18.652	2.750
18.654	2.750
18.656	2.750
18.659	2.750
18.662	2.750
18.664	2.750
18.667	2.750
18.669	2.750
18.671	2.750
18.673	2.750
18.676	2.750
18.677	2.750
18.680	2.750
18.683	2.750
18.685	2.750
18.686	2.750
18.689	2.750
18.692	2.750
18.694	2.750
18.696	2.750
18.698	2.750
18.701	2.750
18.704	2.750
18.706	2.750
18.708	2.750
18.710	2.750
18.711	2.750
18.714	2.750
18.716	2.750
18.718	2.750
18.720	2.750
18.722	2.750
18.723	2.750
18.726	2.750
18.728	2.750
18.730	2.750
18.732	2.750
18.734	2.500
18.737	2.500
18.739	2.500
18.742	2.500
18.744	2.500
18.746	2.500
18.748	2.500
18.751	2.500
18.753	2.500
18.755	2.500
18.757	2.500
18.759	2.500
18.761	2.500
18.763	2.500
18.765	2.500
18.767	2.500
18.769	2.500
18.772	2.500
18.774	2.500
18.776	2.500
18.778	2.500
18.780	2.250
18.783	2.250
18.785	2.250
18.787	2.250
18.789	2.250
18.791	2.250
18.794	2.250
18.797	2.250
18.798	2.250
18.800	2.250
18.801	2.250
18.803	2.250
18.806	2.250
18.808	2.250
18.810	2.250
18.813	2.000
18.814	2.000
18.817	2.000
18.819	2.000
18.821	2.000
18.823	2.000
18.825	2.000
18.827	2.000
18.830	2.000
18.833	2.000
18.835	2.000
18.836	2.000
18.839	1.750
18.841	1.750
18.843	1.750
18.845	1.750
18.847	1.750
18.848	1.750
18.851	1.750
18.853	1.750
18.856	1.750
18.857	1.750
18.859	1.750
18.862	1.500
18.865	1.500
18.867	1.500
18.869	1.500
18.870	1.500
18.873	1.500
18.876	1.500
18.878	1.500
18.880	1.500
18.882	1.500
18.883	1.250
18.886	1.250
18.888	1.250
18.890	1.250
18.892	1.250
18.895	1.250
18.898	1.250
18.900	1.250
18.902	1.000
18.904	1.000
18.906	1.000
18.909	1.000
18.911	1.000
18.913	1.000
18.915	1.000
18.917	1.000
18.920	1.000
18.923	0.750
18.924	0.750
18.926	0.750
18.927	0.750
18.929	0.750
18.931	0.750
18.934	0.750
18.936	0.750
18.938	0.750
18.940	0.500
18.943	0.500
18.946	0.500
18.948	0.500
18.950	0.500
18.952	0.500
18.954	0.500
18.958	0.250
18.960	0.250
18.962	0.250
18.964	0.250
18.965	0.250
18.968	0.250
18.970	0.250
18.972	0.250
18.974	0.250
18.976	0.000
18.978	0.000
18.981	0.000
18.983	0.000
18.986	0.000
18.987	0.000
18.989	0.000
18.992	0.000
18.995	-0.250
18.997	-0.250
18.999	-0.250
19.001	-0.250
19.004	-0.250
19.007	-0.250
19.008	-0.250
19.009	-0.250
19.011	-0.250
19.013	-0.500
19.015	-0.500
19.018	-0.500
19.021	-0.500
19.023	-0.500
19.025	-0.500
19.027	-0.500
19.028	-0.500
19.031	-0.750
19.033	-0.750
19.035	-0.750
19.038	-0.750
19.040	-0.750
19.042	-0.750
19.045	-0.750
19.047	-0.750
19.048	-0.750
19.050	-1.000
19.052	-1.000
19.055	-1.000
19.057	-1.000
19.059	-1.000
19.061	-1.000
19.064	-1.000
19.067	-1.000
19.069	-1.000
19.071	-1.250
19.073	-1.250
19.075	-1.250
19.078	-1.250
19.080	-1.250
19.082	-1.250
19.084	-1.250
19.087	-1.250
19.090	-1.250
19.091	-1.500
19.093	-1.500
19.094	-1.500
19.096	-1.500
19.099	-1.500
19.101	-1.500
19.103	-1.500
19.105	-1.500
19.107	-1.500
19.110	-1.500
19.112	-1.500
19.114	-1.750
19.116	-1.750
19.118	-1.750
19.121	-1.750
19.124	-1.750
19.126	-1.750
19.128	-1.750
19.130	-1.750
19.132	-1.750
19.133	-1.750
19.136	-1.750
19.138	-1.750
19.140	-2.000
19.142	-2.000
19.145	-2.000
19.147	-2.000
19.150	-2.000
19.153	-2.000
19.155	-2.000
19.158	-2.000
19.160	-2.000
19.161	-2.000
19.163	-2.000
19.166	-2.000
19.168	-2.000
19.171	-2.000
19.172	-2.000
19.173	-2.250
19.176	-2.250
19.179	-2.250
19.181	-2.250
19.183	-2.250
19.185	-2.250
19.187	-2.250
19.190	-2.250
19.192	-2.250
19.195	-2.250
19.196	-2.250
19.198	-2.250
19.201	-2.250
19.203	-2.250
19.205	-2.250
19.207	-2.250
19.209	-2.250
19.212	-2.250
19.215	-2.250
19.216	-2.250
19.218	-2.250
19.219	-2.500
19.221	-2.500
19.223	-2.500
19.225	-2.500
19.228	-2.500
19.230	-2.500
19.233	-2.500
